,ingresos,jefe_hogar,sexo,edad,estado_civil,escolaridad,time_traba,tipo_traba,horas_traba,sub_alimenta,sub_transpor,sub_fami,sub_edu,horastraba
34302,-128,0,1,42,1,13,3,1,48,2,1,2,2,48
34303,32,0,1,42,1,13,36,4,30,0,0,0,0,30
34304,32,0,1,42,1,13,36,4,60,0,0,0,0,60
34305,-18,0,0,29,1,11,6,1,48,2,1,2,2,48
34306,-128,0,0,29,1,11,3,1,48,2,1,2,2,48
34307,32,0,0,29,1,11,36,4,30,0,0,0,0,30
34308,32,0,0,29,1,11,36,4,60,0,0,0,0,60
34309,-18,0,1,60,0,9,6,1,48,2,1,2,2,48
34310,-128,0,1,60,0,9,3,1,48,2,1,2,2,48
34311,32,0,1,60,0,9,36,4,30,0,0,0,0,30
34312,32,0,1,60,0,9,36,4,60,0,0,0,0,60
34313,-18,0,0,56,0,11,6,1,48,2,1,2,2,48
34314,-128,0,0,56,0,11,3,1,48,2,1,2,2,48
34315,32,0,0,56,0,11,36,4,30,0,0,0,0,30
34316,32,0,0,56,0,11,36,4,60,0,0,0,0,60
34317,-112,1,1,78,1,10,96,4,32,0,0,0,0,32
34318,-112,0,0,71,1,5,96,4,32,0,0,0,0,32
34319,-112,0,0,50,0,17,96,4,32,0,0,0,0,32
34320,-112,0,1,24,0,12,96,4,32,0,0,0,0,32
34321,-112,0,0,19,0,11,96,4,32,0,0,0,0,32
34322,-112,1,0,41,0,8,96,4,32,0,0,0,0,32
34323,-112,0,1,24,0,11,96,4,32,0,0,0,0,32
34324,-112,0,1,19,0,8,96,4,32,0,0,0,0,32
34325,-64,1,1,71,1,3,1,4,54,0,0,0,0,54
34326,-18,1,1,71,1,3,3,1,48,2,2,2,2,48
34327,-32,1,1,71,1,3,12,4,40,0,0,0,0,40
34328,-64,0,0,68,1,4,1,4,54,0,0,0,0,54
34329,-18,0,0,68,1,4,3,1,48,2,2,2,2,48
34330,-32,0,0,68,1,4,12,4,40,0,0,0,0,40
34331,-64,0,1,41,0,6,1,4,54,0,0,0,0,54
34332,-18,0,1,41,0,6,3,1,48,2,2,2,2,48
34333,-32,0,1,41,0,6,12,4,40,0,0,0,0,40
34334,-64,0,1,50,0,11,1,4,54,0,0,0,0,54
34335,-18,0,1,50,0,11,3,1,48,2,2,2,2,48
34336,-32,0,1,50,0,11,12,4,40,0,0,0,0,40
34337,-64,0,1,24,0,11,1,4,54,0,0,0,0,54
34338,-18,0,1,24,0,11,3,1,48,2,2,2,2,48
34339,-32,0,1,24,0,11,12,4,40,0,0,0,0,40
34340,-18,1,0,52,0,11,4,1,48,2,1,2,2,48
34341,64,1,0,52,0,11,24,4,60,0,0,0,0,60
34342,-128,1,0,52,0,11,24,4,48,0,0,0,0,48
34343,-18,0,1,26,0,13,4,1,48,2,1,2,2,48
34344,64,0,1,26,0,13,24,4,60,0,0,0,0,60
34345,-128,0,1,26,0,13,24,4,48,0,0,0,0,48
34346,-18,0,0,19,0,11,4,1,48,2,1,2,2,48
34347,64,0,0,19,0,11,24,4,60,0,0,0,0,60
34348,-128,0,0,19,0,11,24,4,48,0,0,0,0,48
34349,-18,0,0,82,0,1,4,1,48,2,1,2,2,48
34350,64,0,0,82,0,1,24,4,60,0,0,0,0,60
34351,-128,0,0,82,0,1,24,4,48,0,0,0,0,48
34352,-18,1,1,31,1,8,4,1,48,2,1,2,2,48
34353,64,1,1,31,1,8,24,4,60,0,0,0,0,60
34354,-128,1,1,31,1,8,24,4,48,0,0,0,0,48
34355,-18,0,0,30,1,8,4,1,48,2,1,2,2,48
34356,64,0,0,30,1,8,24,4,60,0,0,0,0,60
34357,-128,0,0,30,1,8,24,4,48,0,0,0,0,48
34358,-128,1,1,44,1,11,36,4,48,0,0,0,0,48
34359,64,1,1,44,1,11,60,1,48,2,1,2,2,48
34360,-128,0,0,38,1,11,36,4,48,0,0,0,0,48
34361,64,0,0,38,1,11,60,1,48,2,1,2,2,48
34362,-128,1,0,85,0,5,24,1,48,2,1,2,2,48
34363,0,1,0,85,0,5,45,4,35,0,0,0,0,35
34364,0,1,0,85,0,5,13,4,48,0,0,0,0,48
34365,-128,0,0,69,0,5,24,1,48,2,1,2,2,48
34366,0,0,0,69,0,5,45,4,35,0,0,0,0,35
34367,0,0,0,69,0,5,13,4,48,0,0,0,0,48
34368,-128,0,1,33,0,12,24,1,48,2,1,2,2,48
34369,0,0,1,33,0,12,45,4,35,0,0,0,0,35
34370,0,0,1,33,0,12,13,4,48,0,0,0,0,48
34371,-128,0,0,44,1,11,24,1,48,2,1,2,2,48
34372,0,0,0,44,1,11,45,4,35,0,0,0,0,35
34373,0,0,0,44,1,11,13,4,48,0,0,0,0,48
34374,-128,0,1,51,1,11,24,1,48,2,1,2,2,48
34375,0,0,1,51,1,11,45,4,35,0,0,0,0,35
34376,0,0,1,51,1,11,13,4,48,0,0,0,0,48
34377,-18,1,1,31,1,9,36,1,48,2,2,2,2,48
34378,-18,0,0,29,1,11,36,1,48,2,2,2,2,48
34379,96,1,1,48,1,9,12,4,60,0,0,0,0,60
34380,96,0,0,51,1,7,12,4,60,0,0,0,0,60
34381,96,0,1,20,0,13,12,4,60,0,0,0,0,60
34382,-18,1,1,45,1,10,36,1,48,2,1,2,2,48
34383,-96,1,1,45,1,10,24,1,48,2,2,2,2,48
34384,-18,0,0,46,1,11,36,1,48,2,1,2,2,48
34385,-96,0,0,46,1,11,24,1,48,2,2,2,2,48
34386,-18,0,1,19,0,9,36,1,48,2,1,2,2,48
34387,-96,0,1,19,0,9,24,1,48,2,2,2,2,48
34388,-96,1,0,48,1,0,6,4,55,0,0,0,0,55
34389,-96,0,1,41,1,2,6,4,55,0,0,0,0,55
34390,-64,1,1,23,1,11,16,4,50,0,0,0,0,50
34391,0,1,1,23,1,11,3,3,48,2,2,2,2,48
34392,-96,1,1,23,1,11,8,4,50,0,0,0,0,50
34393,-64,0,0,23,1,13,16,4,50,0,0,0,0,50
34394,0,0,0,23,1,13,3,3,48,2,2,2,2,48
34395,-96,0,0,23,1,13,8,4,50,0,0,0,0,50
34396,-64,0,0,54,0,11,16,4,50,0,0,0,0,50
34397,0,0,0,54,0,11,3,3,48,2,2,2,2,48
34398,-96,0,0,54,0,11,8,4,50,0,0,0,0,50
34399,-64,0,0,21,0,11,16,4,50,0,0,0,0,50
34400,0,0,0,21,0,11,3,3,48,2,2,2,2,48
34401,-96,0,0,21,0,11,8,4,50,0,0,0,0,50
34402,-64,0,1,34,0,11,16,4,50,0,0,0,0,50
34403,0,0,1,34,0,11,3,3,48,2,2,2,2,48
34404,-96,0,1,34,0,11,8,4,50,0,0,0,0,50
34405,-128,1,1,36,1,13,-112,1,40,2,1,2,2,40
34406,-32,1,1,36,1,13,24,4,20,0,0,0,0,20
34407,-128,0,0,29,1,13,-112,1,40,2,1,2,2,40
34408,-32,0,0,29,1,13,24,4,20,0,0,0,0,20
34409,-128,0,0,56,1,11,-112,1,40,2,1,2,2,40
34410,-32,0,0,56,1,11,24,4,20,0,0,0,0,20
34411,16,1,0,63,0,11,-76,4,48,0,0,0,0,48
34412,16,0,1,64,0,11,-76,4,48,0,0,0,0,48
34413,16,0,1,19,0,13,-76,4,48,0,0,0,0,48
34414,-128,1,0,37,0,16,-76,1,40,2,2,2,2,40
34415,-96,1,0,37,0,16,24,2,40,2,2,2,2,40
34416,-128,0,0,34,0,11,-76,1,40,2,2,2,2,40
34417,-96,0,0,34,0,11,24,2,40,2,2,2,2,40
34418,-128,0,0,30,0,16,-76,1,40,2,2,2,2,40
34419,-96,0,0,30,0,16,24,2,40,2,2,2,2,40
34420,-16,1,0,56,0,11,14,4,45,0,0,0,0,45
34421,48,1,0,38,1,16,5,1,40,2,1,1,2,40
34422,64,1,0,38,1,16,-16,4,60,0,0,0,0,60
34423,48,0,1,41,1,11,5,1,40,2,1,1,2,40
34424,64,0,1,41,1,11,-16,4,60,0,0,0,0,60
34425,32,1,0,36,0,16,12,4,48,0,0,0,0,48
34426,-128,1,0,28,0,11,4,1,46,2,1,2,2,46
34427,-64,1,0,37,1,9,5,1,48,2,2,2,2,48
34428,-18,1,0,37,1,9,8,1,48,2,1,2,2,48
34429,-64,0,1,48,1,8,5,1,48,2,2,2,2,48
34430,-18,0,1,48,1,8,8,1,48,2,1,2,2,48
34431,-32,1,1,72,0,11,32,1,60,2,2,2,2,60
34432,-32,0,0,26,0,11,32,1,60,2,2,2,2,60
34433,64,1,1,40,1,4,15,4,60,0,0,0,0,60
34434,0,1,1,40,1,4,2,1,48,2,2,2,2,48
34435,64,0,0,38,1,6,15,4,60,0,0,0,0,60
34436,0,0,0,38,1,6,2,1,48,2,2,2,2,48
34437,64,0,0,19,0,7,15,4,60,0,0,0,0,60
34438,0,0,0,19,0,7,2,1,48,2,2,2,2,48
34439,-16,1,1,47,1,7,24,4,48,0,0,0,0,48
34440,32,1,1,47,1,7,24,4,48,0,0,0,0,48
34441,-16,0,0,42,1,5,24,4,48,0,0,0,0,48
34442,32,0,0,42,1,5,24,4,48,0,0,0,0,48
34443,-16,0,1,19,0,10,24,4,48,0,0,0,0,48
34444,32,0,1,19,0,10,24,4,48,0,0,0,0,48
34445,32,1,0,41,1,2,72,5,55,0,0,0,0,55
34446,32,0,1,46,1,5,72,5,55,0,0,0,0,55
34447,64,1,0,28,1,11,2,1,48,2,1,1,2,48
34448,64,0,1,28,1,11,2,1,48,2,1,1,2,48
34449,-32,1,0,56,0,16,-64,1,48,2,1,2,2,48
34450,64,1,0,36,1,11,15,4,60,0,0,0,0,60
34451,64,0,1,50,1,11,15,4,60,0,0,0,0,60
34452,-128,1,0,41,0,5,120,4,40,0,0,0,0,40
34453,-128,1,0,41,0,5,24,4,20,0,0,0,0,20
34454,-128,0,1,20,0,11,120,4,40,0,0,0,0,40
34455,-128,0,1,20,0,11,24,4,20,0,0,0,0,20
34456,-128,0,0,24,0,11,120,4,40,0,0,0,0,40
34457,-128,0,0,24,0,11,24,4,20,0,0,0,0,20
34458,0,1,0,63,0,3,-76,4,40,0,0,0,0,40
34459,0,0,1,30,0,5,-76,4,40,0,0,0,0,40
34460,-18,1,1,47,1,5,5,1,48,2,1,2,2,48
34461,32,1,1,47,1,5,0,1,24,2,2,2,2,24
34462,-18,0,0,57,1,5,5,1,48,2,1,2,2,48
34463,32,0,0,57,1,5,0,1,24,2,2,2,2,24
34464,-18,0,1,20,0,11,5,1,48,2,1,2,2,48
34465,32,0,1,20,0,11,0,1,24,2,2,2,2,24
34466,64,1,0,72,0,5,120,4,40,0,0,0,0,40
34467,-18,1,0,72,0,5,3,4,40,0,0,0,0,40
34468,96,1,0,72,0,5,3,4,40,0,0,0,0,40
34469,-128,1,0,72,0,5,1,1,20,2,2,2,2,20
34470,64,0,1,51,0,6,120,4,40,0,0,0,0,40
34471,-18,0,1,51,0,6,3,4,40,0,0,0,0,40
34472,96,0,1,51,0,6,3,4,40,0,0,0,0,40
34473,-128,0,1,51,0,6,1,1,20,2,2,2,2,20
34474,64,0,1,50,0,6,120,4,40,0,0,0,0,40
34475,-18,0,1,50,0,6,3,4,40,0,0,0,0,40
34476,96,0,1,50,0,6,3,4,40,0,0,0,0,40
34477,-128,0,1,50,0,6,1,1,20,2,2,2,2,20
34478,64,0,1,37,0,16,120,4,40,0,0,0,0,40
34479,-18,0,1,37,0,16,3,4,40,0,0,0,0,40
34480,96,0,1,37,0,16,3,4,40,0,0,0,0,40
34481,-128,0,1,37,0,16,1,1,20,2,2,2,2,20
34482,-32,1,1,27,1,10,24,3,48,2,2,2,2,48
34483,-32,0,0,25,1,11,24,3,48,2,2,2,2,48
34484,-96,1,1,42,1,18,-16,4,40,0,0,0,0,40
34485,0,1,1,42,1,18,-64,2,40,2,2,2,2,40
34486,-96,0,0,41,1,18,-16,4,40,0,0,0,0,40
34487,0,0,0,41,1,18,-64,2,40,2,2,2,2,40
34488,-128,1,1,49,1,16,-16,4,48,0,0,0,0,48
34489,64,1,1,49,1,16,12,4,48,0,0,0,0,48
34490,-18,1,1,49,1,16,6,1,48,2,1,2,2,48
34491,-128,0,0,43,1,17,-16,4,48,0,0,0,0,48
34492,64,0,0,43,1,17,12,4,48,0,0,0,0,48
34493,-18,0,0,43,1,17,6,1,48,2,1,2,2,48
34494,96,1,0,76,0,7,-40,4,48,0,0,0,0,48
34495,96,0,0,42,0,16,-40,4,48,0,0,0,0,48
34496,64,1,1,60,1,4,48,4,48,0,0,0,0,48
34497,64,0,0,51,1,7,48,4,48,0,0,0,0,48
34498,64,0,0,31,0,3,48,4,48,0,0,0,0,48
34499,-64,1,1,48,0,16,-76,4,50,0,0,0,0,50
34500,-64,0,0,74,0,11,-76,4,50,0,0,0,0,50
34501,64,1,1,61,1,18,104,4,40,0,0,0,0,40
34502,0,1,1,61,1,18,30,6,40,0,0,0,0,40
34503,64,0,0,55,1,14,104,4,40,0,0,0,0,40
34504,0,0,0,55,1,14,30,6,40,0,0,0,0,40
34505,64,1,0,52,1,19,44,2,40,2,2,2,2,40
34506,64,0,1,67,1,20,44,2,40,2,2,2,2,40
34507,-32,1,1,38,1,16,72,1,48,2,2,2,2,48
34508,110,1,1,38,1,16,36,3,60,2,2,2,2,60
34509,-32,0,0,38,1,16,72,1,48,2,2,2,2,48
34510,110,0,0,38,1,16,36,3,60,2,2,2,2,60
34511,-32,0,0,40,0,7,72,1,48,2,2,2,2,48
34512,110,0,0,40,0,7,36,3,60,2,2,2,2,60
34513,-128,1,1,78,1,16,-76,4,48,0,0,0,0,48
34514,-128,0,0,75,1,11,-76,4,48,0,0,0,0,48
34515,-128,1,1,68,1,6,104,5,48,0,0,0,0,48
34516,-128,0,0,52,1,16,104,5,48,0,0,0,0,48
34517,0,1,1,42,1,19,8,1,40,2,2,2,2,40
34518,0,0,0,39,1,16,8,1,40,2,2,2,2,40
34519,0,1,0,53,0,26,-16,4,40,0,0,0,0,40
34520,0,0,1,25,0,17,-16,4,40,0,0,0,0,40
34521,0,0,0,23,0,14,-16,4,40,0,0,0,0,40
34522,0,1,1,61,0,17,48,4,40,0,0,0,0,40
34523,0,0,0,30,0,17,48,4,40,0,0,0,0,40
34524,-64,1,1,29,0,10,2,1,40,2,2,2,2,40
34525,-64,1,1,29,0,10,36,1,48,2,1,2,2,48
34526,-64,0,1,23,1,4,2,1,40,2,2,2,2,40
34527,-64,0,1,23,1,4,36,1,48,2,1,2,2,48
34528,-64,0,0,25,1,11,2,1,40,2,2,2,2,40
34529,-64,0,0,25,1,11,36,1,48,2,1,2,2,48
34530,-18,1,0,48,0,5,96,1,48,2,1,2,2,48
34531,-96,1,0,48,0,5,24,4,48,0,0,0,0,48
34532,-18,0,1,26,0,11,96,1,48,2,1,2,2,48
34533,-96,0,1,26,0,11,24,4,48,0,0,0,0,48
34534,-96,1,1,52,1,5,-16,4,48,0,0,0,0,48
34535,-96,1,1,52,1,5,36,4,48,0,0,0,0,48
34536,96,1,1,52,1,5,4,4,48,0,0,0,0,48
34537,-96,0,0,52,1,0,-16,4,48,0,0,0,0,48
34538,-96,0,0,52,1,0,36,4,48,0,0,0,0,48
34539,96,0,0,52,1,0,4,4,48,0,0,0,0,48
34540,-96,0,1,29,1,9,-16,4,48,0,0,0,0,48
34541,-96,0,1,29,1,9,36,4,48,0,0,0,0,48
34542,96,0,1,29,1,9,4,4,48,0,0,0,0,48
34543,-96,0,0,21,0,10,-16,4,48,0,0,0,0,48
34544,-96,0,0,21,0,10,36,4,48,0,0,0,0,48
34545,96,0,0,21,0,10,4,4,48,0,0,0,0,48
34546,-96,0,1,23,0,5,-16,4,48,0,0,0,0,48
34547,-96,0,1,23,0,5,36,4,48,0,0,0,0,48
34548,96,0,1,23,0,5,4,4,48,0,0,0,0,48
34549,0,1,1,54,1,2,2,1,48,2,2,2,2,48
34550,0,0,0,49,1,2,2,1,48,2,2,2,2,48
34551,0,0,1,31,0,5,2,1,48,2,2,2,2,48
34552,0,1,1,47,0,14,0,4,48,0,0,0,0,48
34553,-18,1,1,44,1,11,24,1,48,2,2,2,2,48
34554,-32,1,1,44,1,11,72,4,55,0,0,0,0,55
34555,-18,0,0,46,1,11,24,1,48,2,2,2,2,48
34556,-32,0,0,46,1,11,72,4,55,0,0,0,0,55
34557,80,1,0,55,0,5,16,4,60,0,0,0,0,60
34558,80,0,1,32,0,8,16,4,60,0,0,0,0,60
34559,-32,1,1,74,0,0,120,4,40,0,0,0,0,40
34560,32,1,0,47,0,13,-52,1,48,2,1,2,2,48
34561,-80,1,1,57,0,4,-92,4,48,0,0,0,0,48
34562,-80,1,1,57,0,4,12,4,48,0,0,0,0,48
34563,-80,0,0,84,0,2,-92,4,48,0,0,0,0,48
34564,-80,0,0,84,0,2,12,4,48,0,0,0,0,48
34565,-80,0,1,53,0,16,-92,4,48,0,0,0,0,48
34566,-80,0,1,53,0,16,12,4,48,0,0,0,0,48
34567,-18,1,1,30,1,10,48,1,48,2,1,9,2,48
34568,-32,1,1,30,1,10,56,1,40,2,1,1,2,40
34569,-18,0,0,31,1,13,48,1,48,2,1,9,2,48
34570,-32,0,0,31,1,13,56,1,40,2,1,1,2,40
34571,0,1,0,40,0,8,8,4,20,0,0,0,0,20
34572,0,1,0,40,0,8,120,6,20,0,0,0,0,20
34573,0,0,0,24,0,5,8,4,20,0,0,0,0,20
34574,0,0,0,24,0,5,120,6,20,0,0,0,0,20
34575,-96,1,1,22,1,8,7,1,48,2,2,2,2,48
34576,-96,1,1,22,1,8,6,1,48,2,2,2,2,48
34577,64,1,1,22,1,8,24,1,54,2,2,2,2,54
34578,-96,0,0,23,1,11,7,1,48,2,2,2,2,48
34579,-96,0,0,23,1,11,6,1,48,2,2,2,2,48
34580,64,0,0,23,1,11,24,1,54,2,2,2,2,54
34581,-96,0,1,45,1,8,7,1,48,2,2,2,2,48
34582,-96,0,1,45,1,8,6,1,48,2,2,2,2,48
34583,64,0,1,45,1,8,24,1,54,2,2,2,2,54
34584,-96,0,0,47,1,11,7,1,48,2,2,2,2,48
34585,-96,0,0,47,1,11,6,1,48,2,2,2,2,48
34586,64,0,0,47,1,11,24,1,54,2,2,2,2,54
34587,-96,0,1,30,0,11,7,1,48,2,2,2,2,48
34588,-96,0,1,30,0,11,6,1,48,2,2,2,2,48
34589,64,0,1,30,0,11,24,1,54,2,2,2,2,54
34590,-18,1,1,26,0,11,24,1,48,2,1,1,2,48
34591,-18,1,1,26,0,11,8,1,48,2,2,2,2,48
34592,-18,0,0,27,0,10,24,1,48,2,1,1,2,48
34593,-18,0,0,27,0,10,8,1,48,2,2,2,2,48
34594,-18,0,1,39,0,11,24,1,48,2,1,1,2,48
34595,-18,0,1,39,0,11,8,1,48,2,2,2,2,48
34596,96,1,1,36,0,16,11,1,48,2,1,2,2,48
34597,-18,1,1,36,0,16,10,1,49,2,2,1,2,49
34598,96,0,0,30,0,13,11,1,48,2,1,2,2,48
34599,-18,0,0,30,0,13,10,1,49,2,2,1,2,49
34600,32,1,1,26,1,11,18,4,40,0,0,0,0,40
34601,32,0,0,26,1,16,18,4,40,0,0,0,0,40
34602,-32,1,1,65,0,11,7,4,48,0,0,0,0,48
34603,64,1,1,64,1,13,36,1,60,2,1,2,2,60
34604,64,0,0,50,1,11,36,1,60,2,1,2,2,60
34605,64,0,1,26,0,11,36,1,60,2,1,2,2,60
34606,-96,1,0,66,0,4,24,4,40,0,0,0,0,40
34607,-96,0,0,87,0,6,24,4,40,0,0,0,0,40
34608,-96,0,1,54,0,11,24,4,40,0,0,0,0,40
34609,64,1,1,39,0,11,2,4,50,0,0,0,0,50
34610,-128,1,1,50,0,2,120,4,48,0,0,0,0,48
34611,-128,0,0,23,0,11,120,4,48,0,0,0,0,48
34612,16,1,1,65,0,11,7,4,60,0,0,0,0,60
34613,0,1,0,39,0,3,14,4,42,0,0,0,0,42
34614,-16,1,0,39,0,3,10,1,54,2,2,2,2,54
34615,64,1,0,39,0,3,12,1,20,2,2,2,2,20
34616,-18,1,0,39,0,3,13,1,48,2,1,2,2,48
34617,0,0,1,23,0,11,14,4,42,0,0,0,0,42
34618,-16,0,1,23,0,11,10,1,54,2,2,2,2,54
34619,64,0,1,23,0,11,12,1,20,2,2,2,2,20
34620,-18,0,1,23,0,11,13,1,48,2,1,2,2,48
34621,0,0,1,22,0,11,14,4,42,0,0,0,0,42
34622,-16,0,1,22,0,11,10,1,54,2,2,2,2,54
34623,64,0,1,22,0,11,12,1,20,2,2,2,2,20
34624,-18,0,1,22,0,11,13,1,48,2,1,2,2,48
34625,0,0,1,58,0,11,14,4,42,0,0,0,0,42
34626,-16,0,1,58,0,11,10,1,54,2,2,2,2,54
34627,64,0,1,58,0,11,12,1,20,2,2,2,2,20
34628,-18,0,1,58,0,11,13,1,48,2,1,2,2,48
34629,-18,1,0,24,1,11,7,1,40,2,1,2,2,40
34630,-18,1,0,24,1,11,24,1,48,2,1,2,2,48
34631,-18,0,1,26,1,11,7,1,40,2,1,2,2,40
34632,-18,0,1,26,1,11,24,1,48,2,1,2,2,48
34633,-128,1,0,38,0,7,72,3,48,2,2,2,2,48
34634,-78,1,0,38,0,7,3,1,48,2,2,2,2,48
34635,-128,0,0,19,0,11,72,3,48,2,2,2,2,48
34636,-78,0,0,19,0,11,3,1,48,2,2,2,2,48
34637,-128,0,1,24,0,12,72,3,48,2,2,2,2,48
34638,-78,0,1,24,0,12,3,1,48,2,2,2,2,48
34639,-128,1,1,53,1,5,24,1,48,2,1,2,2,48
34640,-96,1,1,53,1,5,12,4,24,0,0,0,0,24
34641,-128,0,0,51,1,11,24,1,48,2,1,2,2,48
34642,-96,0,0,51,1,11,12,4,24,0,0,0,0,24
34643,-128,0,1,28,0,11,24,1,48,2,1,2,2,48
34644,-96,0,1,28,0,11,12,4,24,0,0,0,0,24
34645,-128,0,0,72,0,5,24,1,48,2,1,2,2,48
34646,-96,0,0,72,0,5,12,4,24,0,0,0,0,24
34647,-32,1,1,58,1,2,24,1,56,2,2,2,2,56
34648,-32,0,0,54,1,5,24,1,56,2,2,2,2,56
34649,-32,0,0,32,0,11,24,1,56,2,2,2,2,56
34650,-32,0,1,19,0,10,24,1,56,2,2,2,2,56
34651,-18,1,0,26,0,12,30,1,48,2,2,2,2,48
34652,-18,1,0,67,0,3,6,1,48,2,1,2,2,48
34653,-96,1,0,67,0,3,16,1,40,2,2,2,2,40
34654,-18,0,1,46,0,11,6,1,48,2,1,2,2,48
34655,-96,0,1,46,0,11,16,1,40,2,2,2,2,40
34656,-18,0,1,38,0,11,6,1,48,2,1,2,2,48
34657,-96,0,1,38,0,11,16,1,40,2,2,2,2,40
34658,-18,0,0,35,0,9,6,1,48,2,1,2,2,48
34659,-96,0,0,35,0,9,16,1,40,2,2,2,2,40
34660,-80,1,0,46,1,16,6,4,48,0,0,0,0,48
34661,-32,1,0,46,1,16,12,1,40,2,1,2,2,40
34662,80,1,0,46,1,16,1,4,16,0,0,0,0,16
34663,-80,0,1,48,1,13,6,4,48,0,0,0,0,48
34664,-32,0,1,48,1,13,12,1,40,2,1,2,2,40
34665,80,0,1,48,1,13,1,4,16,0,0,0,0,16
34666,-80,0,0,28,0,11,6,4,48,0,0,0,0,48
34667,-32,0,0,28,0,11,12,1,40,2,1,2,2,40
34668,80,0,0,28,0,11,1,4,16,0,0,0,0,16
34669,-16,1,1,38,0,11,108,1,60,2,1,2,2,60
34670,-64,1,0,61,1,5,12,4,54,0,0,0,0,54
34671,0,1,0,61,1,5,12,6,24,0,0,0,0,24
34672,-64,0,1,70,1,0,12,4,54,0,0,0,0,54
34673,0,0,1,70,1,0,12,6,24,0,0,0,0,24
34674,0,1,0,44,1,16,40,1,40,2,1,1,2,40
34675,-18,1,0,44,1,16,15,1,48,2,1,1,2,48
34676,0,0,0,72,0,5,40,1,40,2,1,1,2,40
34677,-18,0,0,72,0,5,15,1,48,2,1,1,2,48
34678,0,0,1,51,0,14,40,1,40,2,1,1,2,40
34679,-18,0,1,51,0,14,15,1,48,2,1,1,2,48
34680,0,0,0,65,0,0,40,1,40,2,1,1,2,40
34681,-18,0,0,65,0,0,15,1,48,2,1,1,2,48
34682,0,1,1,54,1,18,104,2,40,2,2,2,2,40
34683,-96,1,1,54,1,18,-124,2,40,2,2,2,2,40
34684,0,0,0,48,1,17,104,2,40,2,2,2,2,40
34685,-96,0,0,48,1,17,-124,2,40,2,2,2,2,40
34686,-64,1,1,38,1,19,13,1,32,2,2,2,2,32
34687,0,1,1,38,1,19,-76,2,40,2,2,2,2,40
34688,-64,0,0,41,1,20,13,1,32,2,2,2,2,32
34689,0,0,0,41,1,20,-76,2,40,2,2,2,2,40
34690,96,1,1,54,1,11,60,1,48,2,1,2,2,48
34691,80,1,1,54,1,11,3,4,48,0,0,0,0,48
34692,-18,1,1,54,1,11,3,1,48,2,1,2,2,48
34693,96,0,0,56,1,11,60,1,48,2,1,2,2,48
34694,80,0,0,56,1,11,3,4,48,0,0,0,0,48
34695,-18,0,0,56,1,11,3,1,48,2,1,2,2,48
34696,96,0,0,26,0,16,60,1,48,2,1,2,2,48
34697,80,0,0,26,0,16,3,4,48,0,0,0,0,48
34698,-18,0,0,26,0,16,3,1,48,2,1,2,2,48
34699,96,0,0,34,1,11,60,1,48,2,1,2,2,48
34700,80,0,0,34,1,11,3,4,48,0,0,0,0,48
34701,-18,0,0,34,1,11,3,1,48,2,1,2,2,48
34702,96,0,0,23,1,14,60,1,48,2,1,2,2,48
34703,80,0,0,23,1,14,3,4,48,0,0,0,0,48
34704,-18,0,0,23,1,14,3,1,48,2,1,2,2,48
34705,0,1,1,33,1,14,84,1,55,2,2,2,2,55
34706,-32,1,1,33,1,14,4,1,48,2,2,1,2,48
34707,0,0,0,33,1,16,84,1,55,2,2,2,2,55
34708,-32,0,0,33,1,16,4,1,48,2,2,1,2,48
34709,-32,1,1,34,1,17,48,1,48,2,2,2,2,48
34710,96,1,1,34,1,17,120,4,48,0,0,0,0,48
34711,-32,0,0,31,1,16,48,1,48,2,2,2,2,48
34712,96,0,0,31,1,16,120,4,48,0,0,0,0,48
34713,-96,1,1,58,1,16,120,4,48,0,0,0,0,48
34714,-96,0,0,33,1,11,120,4,48,0,0,0,0,48
34715,-32,1,1,68,1,9,24,1,46,2,2,2,2,46
34716,-32,0,0,67,1,5,24,1,46,2,2,2,2,46
34717,-32,0,0,37,0,11,24,1,46,2,2,2,2,46
34718,-18,1,1,26,1,11,24,1,40,2,1,1,2,40
34719,64,1,1,26,1,11,24,4,20,0,0,0,0,20
34720,-18,0,0,26,1,11,24,1,40,2,1,1,2,40
34721,64,0,0,26,1,11,24,4,20,0,0,0,0,20
34722,0,1,1,71,1,3,-40,6,25,0,0,0,0,25
34723,119,1,1,71,1,3,27,1,24,2,1,1,2,24
34724,0,0,0,59,1,6,-40,6,25,0,0,0,0,25
34725,119,0,0,59,1,6,27,1,24,2,1,1,2,24
34726,0,0,0,34,0,11,-40,6,25,0,0,0,0,25
34727,119,0,0,34,0,11,27,1,24,2,1,1,2,24
34728,-128,1,1,88,1,5,2,4,60,0,0,0,0,60
34729,-128,0,0,81,1,5,2,4,60,0,0,0,0,60
34730,-128,0,0,52,0,3,2,4,60,0,0,0,0,60
34731,64,1,1,33,1,11,36,4,60,0,0,0,0,60
34732,64,0,0,24,1,11,36,4,60,0,0,0,0,60
34733,96,1,1,33,1,5,11,2,48,2,1,1,2,48
34734,-80,1,1,33,1,5,4,1,48,2,2,2,2,48
34735,96,0,0,39,1,11,11,2,48,2,1,1,2,48
34736,-80,0,0,39,1,11,4,1,48,2,2,2,2,48
34737,96,0,1,22,0,13,11,2,48,2,1,1,2,48
34738,-80,0,1,22,0,13,4,1,48,2,2,2,2,48
34739,-32,1,0,55,0,11,48,4,40,0,0,0,0,40
